TIMESTAMP,POWER,U10,V10,U100,V100,windspeed_100m,windspeed_10m,winddirection_100m,winddirection_10m
2012-01-01 01:00:00,0.425465090094022,2.1932173629214,-4.64916752327488,3.0284349904649703,-6.221648225037321,6.919561050209949,5.140521477485896,110.48367974269104,70.40302096889127
2012-01-01 02:00:00,0.363850865970577,2.97014141411652,-3.94431411121827,3.9811023531677097,-5.2540885329423,6.592012003811375,4.937545324126722,32.01888212599442,22.20200022199242
2012-01-01 03:00:00,0.297128685499181,3.2388553167236096,-3.1444864931866605,4.3558295035594,-4.16341446298541,6.025551481372856,4.514197499944164,195.82254961905574,170.21810922697705
2012-01-01 04:00:00,0.235437947734437,3.2609899050767406,-2.22881589746358,4.31394157436154,-2.91545770765433,5.206725031353774,3.9498956272031784,28.981143528252005,11.789142280863189
2012-01-01 05:00:00,0.1209035687539519,2.94003837395625,-2.04014516541459,3.93355389299716,-2.6898384072554906,4.76529924414615,3.578549697335477,11.027245646171423,348.54355628906
2012-01-01 06:00:00,0.0719525757499814,2.5765884331977404,-1.38767662929935,3.76373796381664,-2.05094529218378,4.286268779697027,2.926508906802095,342.0879598580134,358.20676849692654
2012-01-01 07:00:00,0.0906874682500013,1.90192618019412,-0.849347497674246,3.08107792851093,-1.34317320799992,3.3611241375834364,2.082958080882402,270.4300277340576,241.22208052784958
2012-01-01 08:00:00,0.0735108910494236,0.976257695265918,-0.4626363809688689,1.79613739771163,-0.94562766186447,2.029857439905958,1.0803293518931596,29.134613482320674,167.22590226610123
2012-01-01 09:00:00,0.0357003643398786,0.0970718458793067,-0.5324828822240251,0.674220158925631,-0.874036922314838,1.1038629282077088,0.5412586841095677,60.34273747825955,295.3363174696897
2012-01-01 10:00:00,0.105737231343134,-0.684279122986438,0.3661519814856059,-0.8563874160881619,0.391817517903647,0.9417645001646289,0.7760832376110981,84.611174888998,240.31487116845346
2012-01-01 11:00:00,0.149791369308794,-1.05923904968858,1.74647216787561,-2.38925920349103,1.9961009087203896,3.1133548431332003,2.042584734484545,288.457143706999,286.36268063850457
2012-01-01 12:00:00,0.1387179690878389,-1.56700650650955,1.71836321005342,-3.25928281399258,1.40168082882345,3.5479055240350728,2.325571222970468,159.93818681816265,203.79848689303344
2012-01-01 13:00:00,0.125443028994619,-1.84014732678726,0.7277353934711399,-2.6434170441645497,-1.0372855026515,2.8396504861321614,1.9788231318621918,94.33350696021444,256.93245574310276
2012-01-01 14:00:00,0.0944995355365183,-1.8826457364252904,-0.4183434777338921,-1.09073339835729,-3.0721980389410297,3.2600767071903616,1.9285658490813353,23.44388976279788,304.5705338041771
2012-01-01 15:00:00,0.151380741535075,-1.8246531149400704,-1.48392851517536,-0.342411203768441,-3.99799646629876,4.01263269898997,2.3518934559224935,142.9060373546008,28.187123051664457
