dtm,normalCapacity_H1#1,availableCapacity_H1#1,minAvailCapacity_H1#1,maxAvailCapacity_H1#1,outageCapacity_H1#1,normalCapacity_H1#2,availableCapacity_H1#2,minAvailCapacity_H1#2,maxAvailCapacity_H1#2,outageCapacity_H1#2,normalCapacity_H1#3,availableCapacity_H1#3,minAvailCapacity_H1#3,maxAvailCapacity_H1#3,outageCapacity_H1#3,normalCapacity_TOTAL,availableCapacity_TOTAL,minAvailCapacity_TOTAL,maxAvailCapacity_TOTAL,outageCapacity_TOTAL
2024-04-24T22:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-24T22:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-24T23:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-24T23:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T00:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T00:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T01:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T01:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T02:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T02:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T03:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T03:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T04:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T04:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T05:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T05:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T06:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T06:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T07:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T07:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T08:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T08:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T09:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T09:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T10:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T10:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T11:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T11:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T12:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T12:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T13:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T13:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T14:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T14:30:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
2024-04-25T15:00:00.000Z,400.0,150.0,150,280,280.0,400.0,0.0,400.0,400.0,400.0,400.0,0.0,150.0,150.0,150.0,1200.0,150.0,700.0,830.0,830.0
