TIMESTAMP,POWER,U10,V10,U100,V100,windspeed_100m,windspeed_10m,winddirection_100m,winddirection_10m
2012-01-01 01:00:00,0.5962726873255899,-0.171642056727779,-5.466030873319941,-0.112593646277466,-7.10134655495779,7.102239099241374,5.468725125998243,11.334479508680488,320.3283697195484
2012-01-01 02:00:00,0.4111801608932109,-0.0888586962870463,-4.64320501707017,-0.0141004073527613,-5.89677812662649,5.89679498508708,4.644055199763611,55.52999470547002,0.5632574660812679
2012-01-01 03:00:00,0.167242796345615,-0.24601427359432,-3.6133950168569497,-0.22523821263388,-4.48936926957123,4.4950159833977255,3.621760148140511,258.8146422199543,200.21775068934767
2012-01-01 04:00:00,0.0373261661981498,-0.680737588849936,-2.9196148306090897,-0.7720455045951691,-3.59882385790082,3.680704745203254,2.9979250197404483,89.64348746346877,31.3952498359713
2012-01-01 05:00:00,0.0512063381443063,-1.26110649546919,-2.61978594717232,-1.48753661954244,-3.2446666387651404,3.569401461196992,2.907519217806849,92.22096205580328,30.58462802752274
2012-01-01 06:00:00,0.042144441145384,-1.95082026855295,-2.53460728710506,-2.34454100880682,-3.1953124168028904,3.963192397922618,3.1984267726560627,145.31164570017154,69.94500328565573
2012-01-01 07:00:00,0.210377417791448,-3.06286198741457,-2.41067233670719,-3.79816536259211,-3.1497546734531303,4.934269411426,3.8977512323023427,59.58853599297072,335.74811341571694
2012-01-01 08:00:00,0.4559149858637971,-4.95979620927843,-1.83486459465249,-6.60295845955711,-2.56563932121863,7.083894800547224,5.288317929009368,83.38333162862727,29.968964802372284
2012-01-01 09:00:00,0.531133134216833,-5.78984327252107,-0.6730276713350101,-8.742639167231719,-1.10616447176364,8.81234017994121,5.828829330726722,359.92214273330137,326.6573474524939
2012-01-01 10:00:00,0.403347154410182,-4.353308488402471,-0.569535599353285,-8.27621141508254,-1.21734705970057,8.365262055124404,4.390406085332849,66.18949315350983,13.817907560955064
2012-01-01 11:00:00,0.494151763082635,-3.2474644542797297,-1.1398067285036202,-7.3026000877808706,-2.58896054698101,7.74794713171698,3.4416834195132573,345.2152869804668,334.87359353346255
2012-01-01 12:00:00,0.549645909160755,-2.66222593822278,-2.08060502894654,-6.3804995923306205,-4.67376965932028,7.909165434868209,3.378811067908917,222.1898803449203,324.4940292403362
2012-01-01 13:00:00,0.482897325093077,-2.2306014653366004,-3.2501080316700697,-5.22009074293037,-6.88006608725893,8.636240891121423,3.9419265739848686,92.63195014561097,248.82769925292178
2012-01-01 14:00:00,0.68935823607877,-2.26468873140044,-3.53204939649271,-5.00329240667657,-7.27218809251941,8.827097742728837,4.195734499393002,245.0645205351757,351.68213932408344
2012-01-01 15:00:00,0.679261956264153,-2.1881030556985803,-3.78290055039081,-4.52271332709568,-7.77386562345433,8.993771320787173,4.370140908083464,133.61025789026098,141.87537209068796
2012-01-01 16:00:00,0.698782607959662,-1.96852793923546,-5.130852845955251,-3.78571219445221,-9.63034366495727,10.34771162742791,5.495521192243526,273.8173547337947,300.738392089037
2012-01-01 17:00:00,0.688120518128708,-0.799821674189814,-5.66279357807531,-1.6482956991666695,-10.366318161691,10.496543761700611,5.718998672704407,265.73091743800705,322.75810708128756
2012-01-01 18:00:00,0.669103792928193,-0.0087314864486893,-5.45453175421085,-0.170897115296112,-10.1336482581547,10.13508918776832,5.454538742785689,8.022785419642787,58.124808932895576
2012-01-01 19:00:00,0.670765882350447,1.68013760489568,-4.84252308162757,2.69842603475748,-9.21164630940943,9.598746313697083,5.1257089429151526,278.86097471623907,79.70439117663864
