TIMESTAMP,tclw,tciw,sp,rh,TCC,windU,windV,TT,SSRD,STRD,TSR,TP,POWER
2012-04-02 01:00:00,0.002990723,0.0,92571.875,99.73233032,0.745727539,-0.350470543,1.300692558,281.6879883,0.0,293.129722222222,0.0,0.0,0.0
2012-04-02 02:00:00,0.008956909,0.0,92563.0625,98.7205658,0.612854004,0.014811516,1.439965248,281.630127,0.0,297.64444444444416,0.0,4.770000000000295e-07,0.0
2012-04-02 03:00:00,0.029754639,0.0,92541.5,96.81401062,0.494537354,-0.012447357,1.428580284,282.5622559,0.0,322.6000000000004,0.0,4.768000000000047e-06,0.0
2012-04-02 04:00:00,0.049217224,0.0,92528.4375,96.37896729,0.570373535,-0.043327332,1.363690376,282.364502,0.0,310.31555555555497,0.0,1.001400000000003e-05,0.0
2012-04-02 05:00:00,0.049125671,0.0,92556.5625,96.66183472,0.594116211,-0.04220295,1.343142509,282.3286133,0.0,314.00444444444474,0.0,1.3350999999999988e-05,0.0
2012-04-02 06:00:00,0.049636841,0.0,92570.3125,96.17845154,0.477081299,-0.226454735,1.388249397,281.9155273,0.0,308.0222222222219,0.0,1.859699999999997e-05,0.0
2012-04-02 07:00:00,0.05796814,0.0,92588.5,96.61695862,0.509460449,0.050171852,1.058846474,282.5476074,20.17527777777741,290.28000000000065,36.488333333332776,2.3842000000000047e-05,0.029
2012-04-02 08:00:00,0.054645538,0.0,92605.9375,93.5401001,0.450866699,-0.037291527,0.371912003,285.5561523,158.41916666666702,321.7777777777774,212.95250000000036,2.3365000000000014e-05,0.249625
2012-04-02 09:00:00,0.040546417,0.0,92595.0,78.7066803,0.607971191,-0.370661736,-0.354971886,287.9335938,353.4361111111112,318.60888888888894,426.5394444444446,1.2874999999999866e-05,0.2528
2012-04-02 10:00:00,0.04183197,0.0,92554.375,68.17610168,0.786148071,0.168397903,-0.754458427,289.7402344,478.6936111111113,340.65333333333365,565.7777777777774,1.3828000000000016e-05,0.1542
2012-04-02 11:00:00,0.089595795,0.0,92573.0625,72.44526672,0.735015869,0.837942123,-2.325688362,290.3027344,362.885,363.4694444444444,510.9116666666667,0.000141338,0.522925
2012-04-02 12:00:00,0.066978455,0.0,92502.125,63.37132263,0.609970093,1.525101662,-2.441175461,291.5786133,504.0455555555556,369.46972222222223,641.5933333333335,6.954300000000001e-05,0.74305
2012-04-02 13:00:00,0.050376892,0.0,92431.875,56.71278381,0.626144409,1.654125214,-2.579784393,292.4353027,485.6527777777777,361.893611111111,623.3138888888889,1.9907999999999983e-05,0.80345
2012-04-02 14:00:00,0.038402557,0.0,92360.1875,50.7828064,0.501831055,1.682058334,-2.630581856,293.2746582,507.7511111111112,359.34388888888907,631.1108333333332,9.954000000000008e-06,0.734025
2012-04-02 15:00:00,0.026208878,0.0,92337.4375,47.99433899,0.41267395,1.522610664,-2.606218338,293.6428223,443.32083333333344,354.5616666666665,541.0463888888889,0.0,0.591475
2012-04-02 16:00:00,0.011608124,0.000202179,92338.8125,46.46351624,0.626647949,1.77025032,-2.443477631,293.6293945,363.9355555555553,350.7033333333334,438.2400000000002,7.449999999999937e-07,0.374025
2012-04-02 17:00:00,3.62e-05,0.004047871,92355.3125,54.19508362,0.921051025,0.888088226,-1.874060631,291.9069824,113.39083333333338,347.6444444444446,188.04472222222196,0.0,0.10665
2012-04-02 18:00:00,0.0,0.003772259,92416.5625,63.24220276,0.551940918,1.503422737,-1.60580349,288.6123047,42.60055555555573,306.6202777777776,67.79305555555584,0.0,0.014125
2012-04-02 19:00:00,0.0,0.002266407,92437.875,73.63114929,0.365539551,2.056080818,-0.987921715,286.4438477,0.0,296.1152777777779,0.0,0.0,7.5e-05
2012-04-02 20:00:00,0.0,8.58e-06,92448.875,82.42727661,0.003814697,2.276927948,-0.575761795,284.8984375,0.0,288.6144444444444,0.0,0.0,0.0
2012-04-02 21:00:00,0.0,0.003201485,92463.8125,87.76570129,0.595306397,1.45426178,-0.163519859,285.4279785,0.0,281.04555555555544,0.0408333333330119,0.0,0.0
2012-04-02 22:00:00,0.0,0.012219429,92432.375,89.52256775,0.994934082,0.15480423,-0.385027885,284.8239746,0.0,281.5072222222225,0.0,0.0,0.0
2012-04-02 23:00:00,0.0,0.009374619,92428.4375,90.95159912,0.931823731,0.396584511,-0.36068058,284.4741211,0.0,288.5780555555557,0.0,0.0,0.0
2012-04-03 00:00:00,0.0,0.000267029,92410.625,91.65701294,0.122741699,0.287200928,0.507411957,284.2976074,0.0,290.72833333333347,0.0,0.0,0.0
2012-04-03 01:00:00,0.0,0.000741005,92399.3125,92.16384888,0.124145508,0.45197773,0.430233002,283.8417969,0.0,277.5091666666658,0.0,0.0,0.0
2012-04-03 02:00:00,0.0,0.002112865,92387.8125,93.41665649,0.692108154,0.352194786,0.522996903,283.5341797,0.0,278.5955555555556,0.0,0.0,0.0
2012-04-03 03:00:00,0.0,0.002658844,92339.5,93.72537231,0.986358643,0.218517304,0.643507958,282.7304688,0.0,282.34666666666726,0.0,0.0,0.0
2012-04-03 04:00:00,0.0,0.008695602,92335.0,92.00593567,1.0,0.338106155,0.754434586,282.3540039,0.0,279.96000000000004,0.0,0.0,0.0
2012-04-03 05:00:00,0.0,0.011083603,92355.5,89.61869812,0.973236084,0.305088997,0.686868668,282.2211914,0.0,289.11555555555515,0.0,0.0,0.0
2012-04-03 06:00:00,0.0,0.012094203,92372.1875,87.05213928,0.941632688,0.300927162,0.728363991,282.2880859,0.0,290.10666666666657,0.0,0.0,0.0
2012-04-03 07:00:00,0.000427246,0.003089905,92399.375,82.95732117,0.932312012,0.2038517,0.767239571,283.0769043,19.30444444444447,306.1777777777779,31.35777777777776,0.0,0.013
2012-04-03 08:00:00,0.016235352,0.031528473,92453.5,76.78981018,0.695073485,0.384466171,0.355744362,286.545166,176.86416666666673,313.2222222222226,227.26388888888917,8.350000000000013e-07,0.0857
2012-04-03 09:00:00,0.106567383,0.035919189,92464.5625,67.92384338,0.672180176,0.140272141,0.010890961,289.0854492,321.1630555555553,330.9511111111105,410.1786111111114,0.00033158,0.30815
2012-04-03 10:00:00,0.005744934,0.001174927,92454.875,66.96405029,0.169342041,-0.071429253,-0.527895927,289.814209,213.6580555555556,339.4977777777776,346.116944444444,0.0,0.6529
2012-04-03 11:00:00,0.181175232,0.003898621,92547.1875,67.23843384,0.455169678,-0.722862244,-0.322524071,291.9089355,357.10027777777776,354.5647222222222,507.1558333333333,0.0,0.775475
2012-04-03 12:00:00,0.011436462,0.000232697,92480.5625,61.13525391,0.09262085,-0.11178112,-1.090364456,293.286377,477.38444444444445,364.965,623.835,0.0,0.62595
2012-04-03 13:00:00,0.029655457,0.000530243,92392.25,53.22521973,0.273468018,0.775713921,-1.575960159,295.5524902,765.5458333333333,341.7402777777778,860.7508333333333,0.0,0.75515
2012-04-03 14:00:00,0.054543149,0.006217003,92336.5,48.59950256,0.898681641,1.245703697,-2.336158752,296.5981445,671.6988888888891,355.26250000000005,773.4141666666667,0.0,0.701375
2012-04-03 15:00:00,0.058267314,0.004648209,92306.25,50.06367493,0.444054186,1.214338303,-2.762477875,296.2702637,463.3841666666663,357.6299999999999,575.7927777777777,0.0,0.554825
2012-04-03 16:00:00,0.02904129,0.001425743,92316.75,51.4853363,0.376528978,0.933844566,-2.766314507,295.9282227,364.0725000000002,355.8313888888888,456.4269444444444,0.0,0.3636
2012-04-03 17:00:00,0.009023666,0.006055318,92327.75,58.3745575,0.663104534,0.294604302,-2.020422935,294.4152832,189.87638888888887,344.4916666666668,253.5772222222222,0.0,0.1234
2012-04-03 18:00:00,0.002773285,0.00216198,92368.5625,65.50212097,0.270545483,0.795367241,-1.956707954,290.8552246,34.45749999999998,330.40361111111133,59.70694444444507,0.0,0.018175
2012-04-03 19:00:00,0.000972748,0.0,92431.5,72.40132141,0.020229176,1.501132965,-1.48999691,289.1245117,0.0,331.9458333333332,0.0,0.0,0.000125
2012-04-03 20:00:00,0.000247955,0.0,92479.3125,77.56748962,0.0,1.63974762,-0.658165932,288.9086914,0.0,315.8513888888888,0.0,0.0,0.0
2012-04-03 21:00:00,0.0,1.76e-05,92500.875,83.2958374,0.036315918,0.935869217,0.657365799,288.453125,0.0,316.0616666666669,0.0644444444442342,0.0,0.0
2012-04-03 22:00:00,0.000106812,0.000738621,92513.625,87.22439575,0.669174194,0.183820725,0.742759705,286.7675781,0.0,315.8961111111107,0.0,0.0,0.0
2012-04-03 23:00:00,0.000595093,0.001442254,92499.8125,91.42324829,0.842712402,-0.023552895,0.931381226,285.4206543,0.0,315.96861111111093,0.0,0.0,0.0
2012-04-04 00:00:00,0.001613617,0.000841171,92478.9375,95.60301208,0.679351807,-0.029745102,1.024528503,284.7290039,0.0,316.2850000000008,0.0,0.0,0.0
2012-04-04 01:00:00,0.002435684,0.000161976,92452.5625,96.2258606,0.310317993,0.005830765,1.011973381,284.3959961,0.0,315.5733333333328,0.0,0.0,0.0
2012-04-04 02:00:00,0.002141953,7.55e-05,92440.0,95.74273682,0.20223999,0.051585197,1.074363708,284.3027344,0.0,318.5111111111109,0.0,0.0,0.0
2012-04-04 03:00:00,0.003177643,0.0,92420.0625,97.07525635,0.103637695,0.016478539,1.418574333,284.0546875,0.0,312.3422222222225,0.0,0.0,0.0
2012-04-04 04:00:00,0.006372452,0.0,92423.3125,93.47180176,0.092895508,-0.107097626,1.783133507,284.4384766,0.0,312.6800000000003,0.0,0.0,0.0
2012-04-04 05:00:00,0.011180878,8.88e-06,92476.875,90.52301025,0.1171875,-0.275726318,1.871120453,284.9128418,0.0,322.4488888888882,0.0,0.0,0.0
2012-04-04 06:00:00,0.015926361,0.000107616,92516.375,91.31283569,0.582061768,-0.303750992,1.822579384,284.6606445,0.0,314.9022222222229,0.0,0.0,0.0
2012-04-04 07:00:00,0.018665314,0.000292838,92565.25,89.71505737,0.913085938,-0.292460442,1.719457626,285.6711426,17.121111111111077,324.1111111111104,33.077777777777555,0.0,0.019075
2012-04-04 08:00:00,0.017026901,0.000316158,92605.5,79.64767456,0.474945068,-0.560907364,1.397778511,288.9511719,185.5633333333335,336.66666666666697,240.8699999999999,0.0,0.31885
2012-04-04 09:00:00,0.016969681,0.000268482,92632.1875,70.22886658,0.391571045,-0.835383415,0.057946205,291.6496582,379.6441666666665,345.76444444444496,455.9636111111113,0.0,0.53745
2012-04-04 10:00:00,0.024589539,0.000236906,92634.8125,65.76441956,0.471862793,-0.776027679,-1.527979851,293.3552246,516.3994444444447,350.73333333333267,612.04,0.0,0.6823
