TIMESTAMP,tclw,tciw,sp,rh,TCC,windU,windV,TT,SSRD,STRD,TSR,TP,POWER
2012-04-02 01:00:00,0.004440308,0.0,94193.875,98.07168579,0.316955566,-0.365973473,1.022372246,282.7304688,0.0,293.66305555555573,0.0,0.0,0.0
2012-04-02 02:00:00,0.00932312,0.0,94184.3125,99.17173767,0.702514648,-0.177327156,1.373436928,282.498291,0.0,300.8800000000001,0.0,9.54000000000059e-07,0.0
2012-04-02 03:00:00,0.022979736,0.0,94166.5,98.36235046,0.670440674,-0.137935638,1.469595909,282.9372559,0.0,321.7822222222221,0.0,9.54000000000059e-07,0.0
2012-04-02 04:00:00,0.043365479,0.0,94156.9375,98.13922119,0.747070313,-0.101554871,1.437298775,283.0632324,0.0,324.89333333333343,0.0,7.628999999999882e-06,0.0
2012-04-02 05:00:00,0.045631409,0.0,94189.3125,97.90304565,0.59677124,0.022494316,1.348879814,283.1921387,0.0,329.11555555555515,0.0,8.582999999999941e-06,0.0
2012-04-02 06:00:00,0.046165466,0.0,94205.0625,97.05052185,0.549621582,-0.072890282,1.276432991,282.9492188,0.0,319.8977777777782,0.0,1.001400000000003e-05,0.0
2012-04-02 07:00:00,0.054893494,0.0,94223.75,96.67506409,0.557128906,0.163086891,1.162240028,283.3188477,18.64638888888885,301.1955555555551,35.4572222222223,1.0013000000000122e-05,0.007732794
2012-04-02 08:00:00,0.057033539,0.0,94241.6875,91.59381104,0.671722412,-0.297057152,0.650476456,286.125,154.6147222222221,331.626666666667,210.9613888888889,1.4305000000000049e-05,0.074797571
2012-04-02 09:00:00,0.042579651,0.0,94229.25,79.99183655,0.839569092,-0.776545525,-0.010245323,288.331543,307.0716666666667,338.1644444444446,391.375,8.582999999999941e-06,0.151862348
2012-04-02 10:00:00,0.094696045,0.0,94185.375,69.06477356,0.962417603,0.045717239,-0.590395927,290.2565918,439.51138888888863,365.3644444444444,538.9688888888886,3.337900000000005e-05,0.256842105
2012-04-02 11:00:00,0.118278503,0.0,94202.0625,71.2323761,0.846054077,0.562185288,-1.897343636,291.1362305,411.6761111111111,368.8005555555556,554.1472222222222,0.000224903,0.418502024
2012-04-02 12:00:00,0.077297211,0.0,94131.375,64.99827576,0.704025269,1.269242287,-1.9915905,292.0356445,456.65888888888895,374.7030555555556,603.531111111111,9.7603e-05,0.67597166
2012-04-02 13:00:00,0.069400787,0.0,94059.625,58.08387756,0.741073608,1.598827362,-2.110668182,293.0095215,498.6483333333333,377.39138888888886,632.0605555555555,2.413999999999997e-05,0.841032389
2012-04-02 14:00:00,0.050514221,0.0,93983.4375,51.5093689,0.518218994,1.745290756,-2.195645332,293.8708496,501.6355555555556,368.88166666666666,627.715277777778,1.089200000000003e-05,0.829838057
2012-04-02 15:00:00,0.01722908,0.0,93955.6875,47.96992493,0.174438477,1.559475899,-2.339250565,294.2595215,429.2408333333335,361.3794444444445,531.5530555555551,0.0,0.70194332
2012-04-02 16:00:00,0.008481979,5.53e-05,93953.0625,45.75257874,0.246749878,1.960435867,-2.188350677,294.3937988,392.4155555555553,350.8900000000001,463.2711111111112,4.179999999999679e-07,0.574736842
2012-04-02 17:00:00,0.000621796,0.002921104,93967.5625,52.02906799,0.899963379,1.268947601,-1.727454185,292.9396973,161.17749999999978,335.9555555555553,229.00472222222243,6.259999999999903e-07,0.42097166
2012-04-02 18:00:00,0.0,0.002839565,94028.0625,59.86231995,0.548400879,1.523076057,-1.441130638,289.920166,42.49388888888916,319.5625,68.14861111111122,0.0,0.094797571
2012-04-02 19:00:00,0.0,0.001257896,94054.375,69.1516571,0.278839111,1.917653084,-1.038947105,287.855957,0.0,303.77750000000015,0.0,0.0,0.0
2012-04-02 20:00:00,0.0,0.0,94066.375,77.61380005,0.006378174,2.187084198,-0.898271561,286.1621094,0.0,297.27222222222235,0.0,0.0,0.0
2012-04-02 21:00:00,0.0,0.001883507,94083.3125,84.39167786,0.360565186,1.777992249,-0.838812828,286.0280762,0.0,290.5211111111112,0.0052777777777919,0.0,0.0
2012-04-02 22:00:00,0.0,0.010520458,94050.875,88.84190369,0.995147705,0.811786652,-0.824969292,285.9851074,0.0,289.68499999999995,0.0,0.0,0.0
2012-04-02 23:00:00,0.0,0.008538246,94047.6875,90.73675537,0.949432373,1.190529823,-0.533532143,285.5556641,0.0,296.5425,0.0,0.0,0.0
2012-04-03 00:00:00,0.0,0.000281334,94028.375,91.62234497,0.116607666,1.126312256,0.161708832,285.2509766,0.0,297.2349999999997,0.0,0.0,0.0
2012-04-03 01:00:00,0.0,0.00039959,94021.3125,91.86013794,0.067565918,0.63166523,0.697566986,284.7993164,0.0,286.5758333333333,0.0,0.0,0.0
2012-04-03 02:00:00,0.0,0.001391411,94007.3125,93.46939087,0.626037598,0.33827877,0.470018387,284.3920898,0.0,286.7377777777783,0.0,0.0,0.0
2012-04-03 03:00:00,0.0,0.001805305,93961.0,94.93533325,0.897644043,0.329601288,0.537795067,283.6733398,0.0,288.177777777777,0.0,0.0,0.0
2012-04-03 04:00:00,0.0,0.008280754,93958.0,94.79792786,0.995147705,0.454683304,0.857217789,283.2592773,0.0,286.64444444444507,0.0,0.0,0.0
2012-04-03 05:00:00,0.0,0.011026382,93980.75,93.66947937,0.983947754,0.339512825,0.763284683,283.064209,0.0,294.4844444444443,0.0,0.0,0.0
2012-04-03 06:00:00,0.0,0.01006097,93996.1875,92.35096741,0.973691404,0.348656654,0.69662571,283.0395508,0.0,294.9777777777781,0.0,0.0,0.0
2012-04-03 07:00:00,0.000236511,0.003181458,94023.625,89.37138367,0.949768066,0.154413223,0.698391914,283.5202637,20.051111111110917,306.0,32.53111111111093,0.0,0.014676113
2012-04-03 08:00:00,0.009109497,0.050380707,94084.5,80.25270081,0.819020629,0.558782578,0.277619362,286.831543,179.6019444444446,316.9199999999992,229.4327777777776,0.00025767,0.053117409
2012-04-03 09:00:00,0.096786499,0.067195892,94086.8125,72.92384338,0.773101807,0.082654953,-0.080295563,289.1940918,298.19416666666666,335.46666666666715,390.90750000000025,0.000296951,0.212125506
2012-04-03 10:00:00,0.006790161,0.002185822,94075.625,69.78338623,0.231292725,-0.10573101,-0.741030693,289.9301758,207.0447222222224,349.7377777777774,338.682777777778,0.0,0.426821862
2012-04-03 11:00:00,0.148300171,0.004360199,94163.9375,64.02261353,0.443389893,-0.345542908,-0.359511375,292.1218262,318.14916666666664,365.8491666666667,470.9513888888889,0.0,0.576700405
2012-04-03 12:00:00,0.016773224,0.000396729,94092.8125,59.98193359,0.050476074,-0.009730339,-0.952425003,293.6083984,512.6733333333334,373.6227777777778,649.835,0.0,0.529271255
2012-04-03 13:00:00,0.009845734,0.000136375,94006.0,55.02600098,0.084320068,0.351641655,-1.402009964,295.4414062,734.3636111111111,353.05583333333334,826.5997222222222,0.0,0.671761134
2012-04-03 14:00:00,0.028755795,0.001830101,93949.0,51.5125885,0.832275391,0.695166588,-2.254127502,296.6279297,699.8944444444446,352.62694444444446,793.9119444444443,0.0,0.729190283
2012-04-03 15:00:00,0.037942607,0.001178741,93907.0,50.53144836,0.311592639,0.874494553,-2.707424164,296.8217773,512.9841666666666,360.11888888888893,612.806111111111,0.0,0.681133603
2012-04-03 16:00:00,0.015995026,0.000563622,93909.5,50.22850037,0.207217455,1.022223473,-2.699419975,296.6628418,383.2013888888887,357.2536111111108,471.8936111111111,0.0,0.588441296
2012-04-03 17:00:00,0.007362366,0.003708327,93917.5,55.48881531,0.594623089,0.520190239,-1.946448326,295.3234863,199.1919444444443,349.9938888888892,262.1461111111112,0.0,0.319230769
2012-04-03 18:00:00,0.002386093,0.002119064,93958.8125,62.59489441,0.414329052,0.942706108,-1.968426704,291.7104492,37.23083333333352,334.65250000000015,63.760277777777446,0.0,0.03048583
2012-04-03 19:00:00,0.000717163,0.0,94023.25,69.28022766,0.022090748,1.660678864,-1.658209801,289.9682617,0.0,336.55916666666644,0.0,0.0,0.0
2012-04-03 20:00:00,0.000205994,0.0,94069.3125,74.35948181,0.0,1.803199768,-0.793419838,289.7182617,0.0,324.2069444444446,0.0,0.0,0.0
2012-04-03 21:00:00,6.1e-05,0.0,94089.375,81.24603271,0.0,1.071001053,0.539201737,289.6018066,0.0,324.1149999999998,0.0,0.0,0.0
2012-04-03 22:00:00,0.000179291,0.000447273,94101.125,86.384552,0.525527954,0.095808029,0.756187439,288.0576172,0.0,323.57611111111146,0.0,0.0,0.0
2012-04-03 23:00:00,0.000547409,0.001308799,94087.5625,90.2953186,0.850006104,-0.304314613,1.068344116,286.1918945,0.0,324.27083333333303,0.0,0.0,0.0
2012-04-04 00:00:00,0.001413345,0.001054227,94068.4375,94.4282074,0.729187012,-0.333333969,1.185417175,285.5991211,0.0,324.00055555555537,0.0,0.0,0.0
2012-04-04 01:00:00,0.001552582,0.000177458,94043.3125,94.39285278,0.400115967,-0.265043259,1.242686272,285.2868652,0.0,322.8088888888888,0.0,0.0,0.0
2012-04-04 02:00:00,0.001153946,9.98e-05,94031.5,93.4331665,0.173400879,-0.204152107,1.259178162,285.168457,0.0,325.6933333333336,0.0,0.0,0.0
2012-04-04 03:00:00,0.00110817,2.59e-05,94009.8125,93.92779541,0.08605957,-0.259034157,1.463984489,284.7490234,0.0,318.70666666666693,0.0,0.0,0.0
2012-04-04 04:00:00,0.002332687,0.0,94012.5625,92.01330566,0.045074463,-0.373210907,1.629569054,284.8920898,0.0,318.27999999999975,0.0,0.0,0.0
2012-04-04 05:00:00,0.006511688,0.0,94070.375,88.59332275,0.092437744,-0.529022217,1.703151703,285.3464355,0.0,321.5955555555556,0.0,0.0,0.0
2012-04-04 06:00:00,0.012825012,4.25e-05,94114.125,87.72982788,0.375396729,-0.634561539,1.732735634,285.515625,0.0,324.7155555555555,0.0,0.0,0.0
2012-04-04 07:00:00,0.015407562,0.000203341,94166.75,86.06466675,0.783966065,-0.660990715,1.715429306,286.3991699,16.801111111110913,325.7822222222221,32.935555555555766,0.0,0.00854251
2012-04-04 08:00:00,0.016103745,0.000216231,94210.0,77.40499878,0.193664551,-0.954950333,1.587475777,289.4189453,182.0788888888892,343.9555555555553,237.77666666666664,0.0,0.075404858
2012-04-04 09:00:00,0.017562866,0.000203349,94236.4375,70.67124939,0.312957764,-1.176692009,0.610192299,292.0773926,372.6041666666665,355.3288888888892,449.6347222222221,0.0,0.265445344
2012-04-04 10:00:00,0.017227173,0.000196919,94236.8125,66.26148987,0.404266357,-1.302639008,-0.514430046,293.8771973,513.9461111111109,360.902222222222,609.4088888888891,0.0,0.451902834
2012-04-04 11:00:00,0.015426636,6.1e-05,94206.8125,65.50045776,0.620056152,-1.530544281,-1.265776634,294.8491211,626.3330555555556,363.20666666666665,729.8052777777777,0.0,0.612024291
2012-04-04 12:00:00,0.091384888,6.1e-05,94135.0,60.98872375,0.63482666,-0.616119385,-2.746800423,296.0410156,709.0619444444444,378.09722222222223,820.3516666666667,6.86e-05,0.714473684
