,TIMESTAMP,1,2,3,4,5,6,7,8,9,10
0,2012-01-01 01:00:00,-6.906754778648554,0.38995841006104615,-0.3003779609471472,-0.4970704794415983,-0.9760404210710527,-1.0042772287016197,-6.906754778648554,-6.906754778648554,-6.906754778648554,0.38202263825273125
1,2012-01-01 02:00:00,-2.846179892649927,-0.35908879486019674,-0.5586889485087915,-2.6993457604720654,-2.353399444670816,-3.3304190356330516,-4.204536994734605,-4.1877128098969125,-6.906754778648554,0.2805415486775581
2,2012-01-01 03:00:00,-2.08835314739914,-1.6052955005733864,-0.8610084936643418,-3.2674615945555696,-4.9823226807379,-3.860590959143841,-3.313888779276202,-2.5595898036654834,-6.906754778648554,-0.7057495007675062
3,2012-01-01 04:00:00,-1.620644132252861,-3.250020069040117,-1.17785580203533,-3.3364549661411664,-3.9633023238144185,-6.281473814602825,-3.053776503614907,-2.6369733182035957,-6.906754778648554,-1.3170569703598172
4,2012-01-01 05:00:00,-1.6811735489684547,-2.91932803178733,-1.9839013218802204,-3.3604731914355868,-3.3223657226251544,-4.172912422958396,-2.9410859773111975,-3.3227951477688458,-6.906754778648554,-1.5705381871479334
5,2012-01-01 06:00:00,-1.5942903868590992,-3.123594199886396,-2.5570756033397117,-4.6520537718869415,-3.7983367326191155,-4.337182999626765,-2.8931749857638693,-3.738584838583006,-6.906754778648554,-1.7240170443389577
6,2012-01-01 07:00:00,-2.0431649027673457,-1.322651942050481,-2.305269673851112,-5.254175473318111,-3.986141538675154,-3.78010048736211,-3.179739860362193,-3.7334039325130486,-6.906754778648554,-1.657535640329475
7,2012-01-01 08:00:00,-2.3708296091715484,-0.1767991530076942,-2.5339687178263124,-4.739859998294463,-4.631938246600513,-4.1896547420264225,-3.1406993052436527,-7.1130953630719915,-6.906754778648554,-2.3629001460010994
8,2012-01-01 09:00:00,-1.7098660486692563,0.12469385350633846,-3.2962411773555598,-4.816002975764416,-5.19104304381719,-2.2371298219889777,-1.6103414627188035,-1.7998735998305853,-6.906754778648554,-2.7596633162520354
9,2012-01-01 10:00:00,-1.8213444774203253,-0.3915378296142029,-2.1350425898221133,-4.19768175574778,-4.044478663081023,-0.9225197333443779,-1.4543330950315567,-1.207878564684945,-1.2384492338559077,-4.2236152405112275
10,2012-01-01 11:00:00,-2.391453886034514,-0.023394014533931518,-1.736238312576698,-2.2951565367635007,-0.8002890274732446,-0.1486761435294759,-1.6014474484291943,-1.3197920197350292,-0.8662601653758486,-6.906754778648554
11,2012-01-01 12:00:00,-1.751767128999234,0.1992401274941414,-1.8259791402712193,-2.3633389889364436,0.9741877433736792,0.38406162013903344,-1.4658658094018027,-1.4913408741888163,-1.311108979329212,-4.678983036909177
12,2012-01-01 13:00:00,-1.8260561993484747,-0.06843739868170119,-1.9418657360137304,-2.2800929438550868,1.0964568057240602,0.022241259033459238,-0.9384802120194853,-0.8223349129369023,-1.4228758404246917,-2.207012365994738
13,2012-01-01 14:00:00,-1.2536694252538951,0.7971207083945576,-2.259892870729123,0.5273270926598799,0.8738067428074021,0.47497629755883686,-0.6853293021275652,-0.37443203234662126,-2.2543661941929067,-0.53567691303325
14,2012-01-01 15:00:00,-1.1469382489505382,0.7503821234660516,-1.7238124965372938,2.487811393393846,1.6003000290257985,1.55196290217795,-0.9602728286492941,-0.13623666752244282,-6.906754778648554,0.6887876809779341
15,2012-01-01 16:00:00,-1.12091527140531,0.8415074527558674,-1.490491963938005,2.4250085082069255,1.8936625414953843,3.6460248228507828,-0.9553324378461567,0.047947076530909,-6.906754778648554,0.666095110276159
16,2012-01-01 17:00:00,-1.1577559890635944,0.7913471571591578,-1.1535883454433487,2.3513752571634825,1.6635490765145955,2.827858227995134,-1.1158991336744544,-0.14161606137871155,-6.906754778648554,0.6588065324235287
17,2012-01-01 18:00:00,-1.080276898828192,0.7041344420729022,-0.4363414131753016,1.398746345312089,2.026924548031342,2.181579379991243,-0.9811775070655753,-0.42507254901906355,-6.906754778648554,0.6619244617396738
18,2012-01-01 19:00:00,-0.8376057749375433,0.7116510660268192,-0.295926968304246,1.7030735174680953,3.240262472120607,3.2287155926480935,-0.7390487752306413,-0.9670979507973335,-6.906754778648554,0.6735455601569517
19,2012-01-01 20:00:00,0.06411362194399647,0.7073706277574291,0.04723000010962277,2.5285391899559846,3.098725842795091,2.9584717935762903,-0.023388568399593194,0.1411267032396086,-6.906754778648554,0.6616080798374566
20,2012-01-01 21:00:00,1.022489164917904,0.7465297309226472,0.2935461894626172,2.476743339148835,2.4575490719324637,2.9264364817887727,1.3907785584449999,0.6918699707530201,-6.906754778648554,0.6696919852268037
21,2012-01-01 22:00:00,0.4849954734126584,0.9097338163705644,0.1976767172753501,1.9980511805067693,2.2817487599301227,2.0031632378997117,1.028656099266795,0.6065746078481804,-6.906754778648554,0.6512748541272674
22,2012-01-01 23:00:00,1.4856925546275095,1.0259774025753992,0.2812945380265031,2.1188528500201014,2.425582545166511,2.3146294966727146,1.0056755590313529,0.3068006651067452,-6.906754778648554,0.662018290162331
23,2012-01-02 00:00:00,1.1551747354105482,1.095632161552067,1.0767026367869008,4.028724375213801,1.6231738564590397,2.4057721299456927,0.7955661911998821,0.06304565229601634,-6.906754778648554,0.6657744296282847
24,2012-01-02 01:00:00,-0.24422909473349813,0.06957035444630247,1.7276437882980695,1.987605711483828,0.3335645504629037,1.0541820046012822,0.14413522342124524,0.6215270683570832,-6.906754778648554,0.6777579426148669
25,2012-01-02 02:00:00,-1.3503832708720673,-0.583199098079627,1.6265456601028454,0.024575906048836086,-0.6919612605244542,-0.2806473349748342,-2.3516194758819604,-0.5275376114498281,-6.906754778648554,0.7337496381662003
26,2012-01-02 03:00:00,-1.449881985099349,-1.2977646337468325,0.9822074364772986,-2.6677674354976912,-1.7462492541186,-1.3934147790502063,-1.8871989651982235,-0.9604022960533387,-6.906754778648554,0.6660756136690172
27,2012-01-02 04:00:00,1.4082886999884445,-2.2383780721989144,0.44653791741075316,-3.80666248977032,-1.944965668038973,-2.4682661885238417,0.07295057231897449,-0.05866130854263918,-6.906754778648554,0.6857478197257667
28,2012-01-02 05:00:00,1.1254823273374301,0.2909730906037555,0.40880840156492504,-3.569046905847576,-2.716246022114656,-2.518894948211888,0.20677435210141484,0.42863698718648263,-6.906754778648554,0.6651368122734544
